App,Package,Category,TrueLabel,Score,Disagreement
Five in a Line,net.stenfeldt.five,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
4 in a Row,com.androidcan.fourInARow,Casual,Malicious,0.09530074553857572,0.9046992544614243
All 21 Virtual Pets (web),com.dseffects.allvirtualpets_web,Casual,Malicious,0.09530074553857572,0.9046992544614243
Touch Me,de.skasmy.app.touchme,Casual,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe,com.gagabunch.tictactoe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Sushi Bar Lite,sushi.ndroidz.com,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Leap Sheep!,com.turtlerockstudios.LeapSheep,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tap-Tap Rockets,com.pixilabs.ttr,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Little Girl Magic,com.x2line.android.littlegirlmagic,Casual,Malicious,0.09530074553857572,0.9046992544614243
Protection Force,com.protectionforce,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Falldown Classic,com.teamsoft.falldown,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
M+GP 2011 Live,com.geomobile.globalsports.motogp.v2011,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
EAGLE NEST,com.feelingtouch.shooting,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
Tick Tac Toe,com.TickTacToe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Trips-Traps-Trull,Animato.TicTacToe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Towers of Hanoi,com.phonegap.towersofhanoi,Casual,Malicious,0.09530074553857572,0.9046992544614243
Brick Tower,il.yavji.bricktower,Casual,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe,countryst.TicTacToe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Universe Conquest,softkos.uc,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
July Preview Pack 2009,ts.JulyPack09,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
US Presidents Quiz,com.mobiloids.uspresidents,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Dropwords,com.eekgames.worddrop,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Le God of Words : Word Game,in.hyprgeek.legodofwords,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
DragonFight *WATER*,apps.vbnl.android.monsterwidgetwater,Casual,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe masters,com.adolfoaragon.tresenraya,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Turtle Graphics,com.darkgadgeteer.turtlegraphics,Casual,Malicious,0.09530074553857572,0.9046992544614243
Ant Tunnels,air.AntTunnels,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Quick Shoot Pro,com.zeddev.quickdrawpro,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Creepy Creeps,com.funflow.CreepCreepsLite,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
TamaWidget Cat *AdSupported*,apps.vbnl.android.tamawidgetcatad,Casual,Malicious,0.09530074553857572,0.9046992544614243
Texas Hold'em Poker Odds FREE,casino.pokerodds.free,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Baby Shapes & Colors,air.tubi.shapes,Casual,Malicious,0.09530074553857572,0.9046992544614243
Trap'em!,com.allenjamesllc.trap,Casual,Malicious,0.09530074553857572,0.9046992544614243
Football Pack 1,ts.FootballPack1,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
The Marbians,com.osao.themarbians.fullgame,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Aliens Invasion,com.itreegamer.game.Aliens,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Rio Dossier,ts.RioDossier,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
TamaWidget Dinosaur *AdSupport,apps.vbnl.android.tamawidgetdinosaurad,Casual,Malicious,0.09530074553857572,0.9046992544614243
Protection Force,com.protectionforce,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Greed Corp HD,com.Invictus.GreedCorp,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Void Defence Pro,com.craigahart.android.voiddefencepro,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Free Running 3D,com.andoop.tunnel,Racing,Malicious,0.09530074553857572,0.9046992544614243
Towers of Hanoi Free,com.topaccolades.towersofhanoifree,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Bikini Pack 2,ts.BikiniPack2,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Babe Pack 1,ts.BabePack1,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Abula Tower Defense Free,com.titan.abula,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Android ?????????,jp.rutles.yj.tk.cocco.osero,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Black Texas Poker,com.intersog.black_texas,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Burning Tic Tac Toe,com.BurningTicTacToe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
ColorTrix,pl.netox.colortrix,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
"One, two,three.Look that WAY!",jp.ayax.game.hoi,Casual,Malicious,0.09530074553857572,0.9046992544614243
Falling Moron AdFREE FULL,com.falling.inairproadfreeandmark,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Animal Memory,com.km.memory.cartoonanimals,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Bikini Pack 3,ts.BikiniPack3,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
bBoggled,com.effikc.boggler,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe by 1912 Games,com.nineteentwelve.games.tictactoefreethree,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Ahh!!,com.toothpick.ahh,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Wizards RPG,com.alderangaming.wizards1,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Flying Pegasus game,com.Pegasus.Fly,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe,com.miggles.tictactoe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Bubble,com.chocodroid.bubble,Casual,Malicious,0.09530074553857572,0.9046992544614243
Confused Escape,greatmission.blue_sky.co.jp,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Walkabout Lite,com.base2.walkaboutdemo,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
TamaWidget Penguin,apps.vbnl.android.tamawidget,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Occupied for Kids (Demo),com.ecg.occupiedDemo,Casual,Malicious,0.09530074553857572,0.9046992544614243
Roller Rev 99 tracks,com.digitalchocolate.androidrollergapp,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Rocketman,com.C4M.Rocketman,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Headsup Poker Free,com.hqin.headsup,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Cars Memory,eu.borzaindustries.pairsofcars,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Pet Puppy,com.batteryacid.petpuppy,Casual,Malicious,0.09530074553857572,0.9046992544614243
Game Dev Story,net.kairosoft.android.gamedev3en,Casual,Malicious,0.09530074553857572,0.9046992544614243
Bebbled,com.devuni.multibubbles.trial,Casual,Malicious,0.09530074553857572,0.9046992544614243
Spell Me Right: Word Scramble,com.applimobile.spellmeright,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
BridgeBasher,com.andrewgarrison.bridgebasher,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Solid Sudoku,tx.android.solid.sudoku,Casual,Malicious,0.09530074553857572,0.9046992544614243
Mini Shot Basketball,com.computertimeco.minishot.android,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Nova Tower Defense PRO,com.zeddev.novatdpro,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
Tattoo Tycoon,com.hg.tattootycoon,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Help Out,com.incredibleapp.helpout,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
PocketWin Jackpot Agent,com.pocketwin.jackpotagent,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Chicken Box,com.kodexo.chickenbox,Casual,Malicious,0.09530074553857572,0.9046992544614243
St Patricks Day Picture Pack,ts.StPatPack,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
MahjongGirls Karin,sundenshi.shmusume10,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Pirates vs Ninjas TD,com.blackspark.pvn.free,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Angry Armies-Football Hooligan,angry.armies.football,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
BrainQ,de.BrainQ,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Spin It!,com.cremagames.androrium,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Plox Lite: Tower Defense,com.chickenbrickstudios.plox_lite,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Christmas Pack 09,ts.ChristmasPack09,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Touch Love ???,cc.show.touchlove,Casual,Malicious,0.09530074553857572,0.9046992544614243
BrainGame (Brain training),jbit.apps.BrainGame,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
4 Player Reactor,coolcherrytrees.games.reactor4,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Glow Hockey 2,com.natenai.glowhockey2,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
CATCH A TIRE!,jp.cyborg_inc.android.flash.en030,Casual,Malicious,0.09530074553857572,0.9046992544614243
Stupid Pig Jump,nardo.game.spj,Casual,Malicious,0.09530074553857572,0.9046992544614243
SplataCat,splataCat.game,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Texas Hold'Em,com.swcmobile.texasholdem,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
"Jan9L Mah-jongg, Pachinko",com.kajirin.android.jan9l,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Sunshine Acres Tablet,com.alawar.sunshineacres.tablet,Casual,Malicious,0.09530074553857572,0.9046992544614243
Ultima Reversi,jp.co.ultimaarchitect.android.reversi.free,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
SlitherPuzzle,com.kasa0.android.slitherpuzzle,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Last Stand,laststand.main,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Kids Pack 1,ts.KidsPack1,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
DragonFight *FIRE*,apps.vbnl.android.monsterwidgetfire,Casual,Malicious,0.09530074553857572,0.9046992544614243
Couple Sex Game,it.sharklab.CasualSexLite,Casual,Malicious,0.09530074553857572,0.9046992544614243
Balance,com.calfordcn.ba,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Mouse Trap,air.mousetrap,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Shaking Coke,com.toothpick.shakingcoke,Casual,Malicious,0.09530074553857572,0.9046992544614243
The Autopilot Project,air.TheAutopilotProjectAndroid,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Baseball Pack 1,ts.BaseballPack1,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Pair Game: Find Flags,com.tatmob.findflags,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Wormageddon,com.syrinx.dark,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
MahjongGirls Ranshu Sisters,sundenshi.shmusume17,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Bocce,com.feelingtouch.bocce,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
BATTLE BEARS: ZOMBIES!,com.skyvu.battlebearszombies,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Veggie Blade Full&Free,ffgames.veggieblade.free,Casual,Malicious,0.09530074553857572,0.9046992544614243
bitpict Solitaire,com.thinkingtortoise.android.bpsolitaire,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Tales of Pocoro,eu.curvedcat.talesofpocoro,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Touch Me Pucca Classic,com.incrediblestudio.touch_me_pucca.classic,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Blew Tower Defense Lite,jBrothers.game.lite.BlewTD,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Magic Tower: Save the Princess,org.ssg.android.game.herogame,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Tip Tap Toe!,be.gauquie.bart.tiptaptoe,Casual,Malicious,0.09530074553857572,0.9046992544614243
free Card Games BA.net BAnet,net.ba.cards,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Kid Touch,com.divmob.cowdefence,Casual,Malicious,0.09530074553857572,0.9046992544614243
BabyMode,org.lalloinc.babymode,Casual,Malicious,0.09530074553857572,0.9046992544614243
Pool Break Lite,com.kb.Carrom3D,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
Clouds & Sheep,com.hg.cloudsandsheepfree,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
DragonFight *WATER AdSupport*,apps.vbnl.android.monsterwidgetwaterad,Casual,Malicious,0.09530074553857572,0.9046992544614243
Solitaire Free Pack,com.tesseractmobile.solitairefreepack,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
GET TO THA CHOPPA!!1,com.sosodev.choppaandroid,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
AndroCraft Build Orders SC2,mseo.sc2Full,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
iBeer FREE,com.hottrix.ibeerfree,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
BattleTanks,org.lukeallen.Tanks,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tiny Tic Tac Toe,com.FVApps.TinyTicTacToe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Texas Holdem 4 Friends Free,com.TexasHoldemForFriends,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Jelly Monsters Lite,com.toothpick.jellymonsterlite2,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe Free!,com.surrealpath.tictactoe,Casual,Malicious,0.09530074553857572,0.9046992544614243
Calc Training,com.yositani.android.calc,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
bitpict Solitaire,com.thinkingtortoise.android.bpsolitaire,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Jumpin' Math Jam Free,com.appdev.jmjf,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Chick Rush,com.geowok.chickrush,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Pocket Kitty,free.pocket.kitty,Casual,Malicious,0.09530074553857572,0.9046992544614243
Texas Hold'em Poker,com.hqin.headsup.Holdem,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
The Adventures of Alice,net.lekusoft.android.aliceAdventuresad,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Alchemy ~ Genetics,com.creativem.geneticsfull,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Clouds & Sheep,com.hg.cloudsandsheepfree,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Catch leveret,com.kiki.a06,Casual,Malicious,0.09530074553857572,0.9046992544614243
TamaWidget Rabbit,apps.vbnl.android.tamawidgetrabbit,Casual,Malicious,0.09530074553857572,0.9046992544614243
Diversion,com.ezone.Diversion,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Taboost,it.muvapp.taboost,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
DI TicTacToe,com.di.tictactoe,Casual,Malicious,0.09530074553857572,0.9046992544614243
* Pairs memory for kids *,org.ap.pairs,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Save The Day,com.lynandline.savetheday,Casual,Malicious,0.09530074553857572,0.9046992544614243
Jumpin' Math Jam Free,com.appdev.jmjf,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
GRave Defense Silver FREE,com.artofbytes.gravedefence.silver,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Gomoku (5),cz.islovicka.android.piskvorky,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Be A Detective,isest2.beadetective,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Out My Way!,net.alfieprod.project001,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe,ttt.android,Casual,Malicious,0.09530074553857572,0.9046992544614243
Racecar,com.tribeflame.racecar_u1,Racing,Malicious,0.09530074553857572,0.9046992544614243
Wood Slicer LT,gamead.PizzaW,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
lovely animal IQ Game,xgamebc.xthxgod0503ev.xblinkbc,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Bike Tour EU (Keys),com.tearn.kheubike,Racing,Malicious,0.09530074553857572,0.9046992544614243
Etch Sketch Tablet Toy BAnet,net.ba.etchtoy,Casual,Malicious,0.09530074553857572,0.9046992544614243
Tour de France Quiz,com.flisko.tourdefrancequiz,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
iBeer,com.hottrix.ibeer,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Letter Hunter,alpha.android.hunter,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Crocodile Roulette,com.xidea.CrocodileRoulette,Casual,Malicious,0.09530074553857572,0.9046992544614243
Astraware Boardgames,com.astraware.boardgames,Casual,Malicious,0.09530074553857572,0.9046992544614243
Bonsai Blast!,com.glu.android.bonsai_adfree,Casual,Malicious,0.09530074553857572,0.9046992544614243
infeCCt FREE,com.hg.infecctfree,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Tap-Tap Rockets Lite,com.pixilabs.ttrlite,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Forest Physics Toy,com.futureplatforms.forest,Casual,Malicious,0.09530074553857572,0.9046992544614243
Breakout Kings,com.aetv.breakout,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
iPod Touch & iPad Game Cheats,com.triplebande.ipodtouch.free,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Pirates: The Treasure Free,com.jumpinapp.android.pirati01free,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Red Dead Redemption Cheats,com.jchicken.reddeadredemption,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
DragonFight *FIRE AdSupport*,apps.vbnl.android.monsterwidgetad,Casual,Malicious,0.09530074553857572,0.9046992544614243
Elephantz,gamalogic.games.logicke.lanci,Casual,Malicious,0.09530074553857572,0.9046992544614243
TamaWidget Dog,apps.vbnl.android.tamawidgetdog,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Frozen Death,thebigbit.frozendeath,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe,com.gametictactoe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Lost Planet2,com.TD,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Texas Hold'em Poker,com.johnrouda.texas,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Pocket Dog,free.pocket.dog,Casual,Malicious,0.09530074553857572,0.9046992544614243
Yoo Ninja! Free,com.RunnerGames.game.YooNinja_Lite,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe (Free),tictactoe.tictactoe.activities,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
TTTwisters,air.TTTwisters.TheTongueTwisters,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Crazy Dart Shooter,com.rvappstudios.crazydartshooter,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Crazy Cow Box,com.kodexo.crazycowbox,Casual,Malicious,0.09530074553857572,0.9046992544614243
Grand Prix Story,net.kairosoft.android.paddock_en,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
Don't Wake Up Grumpy!,air.com.clauskids.grumpygame,Casual,Malicious,0.09530074553857572,0.9046992544614243
Slot Machine Arcade,com.magicmancreations.sma,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
August Preview Pack,ts.AugustPack09,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Attack of the FanBoys,com.oyo.FanBoy,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Farm Equipment (Keys),com.tearn.kvfarming,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Moto+125 2011 Live,com.geomobile.globalsports.moto125.v2011,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
Shark,com.henryh.android.shark,Casual,Malicious,0.09530074553857572,0.9046992544614243
POP Tower Defence,tls.game.noad.poptd,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe Fun,com.ea5055games.tictactoe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Biolab Disaster,com.gyrome.biolabdisaster,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tic TacToe Classic,zzz.tac.test,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Math Wiz Free,com.betarom.mathwiztrial,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Shark or Die FREE,com.hg.sharkfree,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Motocross (Keys),com.tearn.ksmotor,Racing,Malicious,0.09530074553857572,0.9046992544614243
Almostman! (ad supported),com.suds.almostman,Casual,Malicious,0.09530074553857572,0.9046992544614243
Willy Shmo's Tic Tac Toe,com.guzzardo.android.tictacdoh,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Monster Mouth DDS,com.breaktimestudios.MonsterMouth,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Mahjong,com.sg.js.Mahjong,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Yetisports Penguin X Run,org.root9.PenguinXRunLite,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Turning Melo,com.userjoy.RD11109TurningMeloAnd,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Bike Tour EU (Keys),com.tearn.kheubike,Racing,Malicious,0.09530074553857572,0.9046992544614243
Bug Savers!,com.bugsavers,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Ayaman JAPAN Tekokin Training,air.tekokin,Casual,Malicious,0.09530074553857572,0.9046992544614243
Townsmen 6,com.hg.townsmen6,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Ufo Copter 3D Free,de.pms.android.ufocopter.main.lite,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Fun,com.studio39.tictacfun,Casual,Malicious,0.09530074553857572,0.9046992544614243
Cross Court Tennis Free,com.RefinedGames.CrossCourtFree,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
BowShooter Lite,com.brenkapps.games.bowshooter,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Save The Day,com.lynandline.savetheday,Casual,Malicious,0.09530074553857572,0.9046992544614243
Crazy Snowboard,com.ezone.Snowboard,Racing,Malicious,0.09530074553857572,0.9046992544614243
Help Out,com.incredibleapp.helpout,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
HD Chinese Chess Free,air.com.longo.Xiangqi.android.free,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Thanksgiving Turkey,isest2.thanksgivingturkey,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Connect us,softkos.connectus,Casual,Malicious,0.09530074553857572,0.9046992544614243
Barcelona Chanel Next Match TV,com.app.rvb.ppfcbtv,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
World Disasters (Keys),com.tearn.kwhonature,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Thanksgiving Pack 2009,ts.ThanksPack1,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
NinjaBall,com.ninjaball.game,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Hit Penguin(Bloody),com.gamestar.penguinblood,Racing,Malicious,0.09530074553857572,0.9046992544614243
Pumpkins vs. Monsters,com.RunnerGames.game.PumpkinsVsMonster_AD,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Automania,ua.odessa.krizai.android.cars,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Flying Pirates Lite,com.playcolors.flyingpirates,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Monstroz public Demo,com.ztech.monstrozdemo,Casual,Malicious,0.09530074553857572,0.9046992544614243
All 21 Virtual Pets (web),com.dseffects.allvirtualpets_web,Casual,Malicious,0.09530074553857572,0.9046992544614243
Solitaire,com.Solitaire.Solitaire,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
PowerVocab Ultra  Words Pack,com.applimobile.powervocab.pack.pack2,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Toy Crafter,com.animagames.toycrafter,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Crazy Monster Truck,com.appspublisher.cmt,Racing,Malicious,0.09530074553857572,0.9046992544614243
Mopeds (Keys),com.tearn.kvmopeds,Racing,Malicious,0.09530074553857572,0.9046992544614243
Tongue Twister,com.myApp.Stren.TongeTwister,Casual,Malicious,0.09530074553857572,0.9046992544614243
Online Games Package,com.ireader.html5.game.ui,Racing,Malicious,0.09530074553857572,0.9046992544614243
Texas Holdem 4 Friends Pro,com.TexasHoldemForFriendsPro,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
KneeBouncers Toddler Pack V2,air.com.kneebouncers.Vol2,Casual,Malicious,0.09530074553857572,0.9046992544614243
Equilibro Lite,com.gamingdojo.equilibro,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Mission Defense,com.Kortta.MenuDefense,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Light Racer,net.rbgrn.lightracer,Racing,Malicious,0.09530074553857572,0.9046992544614243
Spira Defence,com.craigahart.android.spiradefence,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
M+2 2011 Live,com.geomobile.globalsports.moto2.v2011,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
Fortunes of War FREE,fortunesofwar.free,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
Taekwondo Tour (Keys),com.tearn.ktatkd,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
ConnecToo (Connect two),sk.halmi.connectoo,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Bubble Ball Free,com.naygames.bubbleball,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe,com.FVApps.TicTacToe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Lamp of Aladdin,isest2.lampofaladdin,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Crazy Ballz,crazy.ballz,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
